"Time (s)","Linear Acceleration x (m/s^2)","Linear Acceleration y (m/s^2)","Linear Acceleration z (m/s^2)"
8.015196638E1,1.334999949E-1,2.816199958E-1,-8.462949991E-1
8.015697630E1,-9.681899846E-2,1.854619980E-1,-3.053750098E-1
8.016198614E1,-3.369759917E-1,9.178700298E-2,3.282580078E-1
8.016699622E1,-6.591960192E-1,-4.416700080E-2,8.632979989E-1
8.017200606E1,-8.656849861E-1,-9.469500184E-2,1.393638968E0
8.017701599E1,-9.752119780E-1,-1.886350065E-1,2.055711985E0
8.018202583E1,-1.106122017E0,-2.310180068E-1,2.655245066E0
8.018703591E1,-1.216946006E0,-2.579610050E-1,2.964196920E0
8.019204585E1,-1.171139956E0,-3.430500031E-1,3.381593943E0
8.019705570E1,-1.052054048E0,-3.729799986E-1,3.607142925E0
8.020206577E1,-8.037490249E-1,-4.252899885E-1,3.670723915E0
8.020707562E1,-6.055060029E-1,-4.472030103E-1,3.667862892E0
8.021208554E1,-4.888060093E-1,-4.192380011E-1,3.500998020E0
8.021709560E1,-3.561019897E-1,-3.923090100E-1,3.147145033E0
8.022210545E1,-2.548339963E-1,-3.758499920E-1,2.642328978E0
8.022711537E1,-3.315579891E-1,-3.275730014E-1,2.285855055E0
8.023212523E1,-4.589520097E-1,-2.576470077E-1,1.927402973E0
8.023713531E1,-5.252580047E-1,-8.148699999E-2,1.411880016E0
8.024214523E1,-5.742970109E-1,1.690759957E-1,1.141181946E0
8.024715508E1,-6.907340288E-1,3.638789952E-1,1.142578006E0
8.025216515E1,-5.974540114E-1,3.388060033E-1,1.278421998E0
8.025717499E1,-4.366860092E-1,2.601070106E-1,1.490041971E0
8.026218491E1,-3.819319904E-1,2.343149930E-1,1.750651002E0
8.026719476E1,-2.720929980E-1,1.889050007E-1,2.068216085E0
8.027220482E1,-1.782499999E-2,3.979400173E-2,2.488571882E0
8.027721474E1,4.344919920E-1,-2.231809944E-1,2.925540924E0
8.028222459E1,7.784469724E-1,-5.435079932E-1,3.156707048E0
8.028723466E1,9.994130135E-1,-8.644700050E-1,3.300995111E0
8.029224451E1,1.117442012E0,-1.125419974E0,3.492965937E0
8.029725436E1,1.099199057E0,-1.290681958E0,3.786695004E0
8.030226428E1,9.751250148E-1,-1.434347987E0,4.206487179E0
8.030727436E1,9.586840272E-1,-1.560220003E0,4.681845188E0
8.031228428E1,9.305070043E-1,-1.688583970E0,4.979819775E0
8.031729413E1,7.366160154E-1,-1.742324948E0,5.044501781E0
8.032230421E1,3.924970031E-1,-1.799013019E0,4.874484062E0
8.032731406E1,-4.721799865E-2,-1.813243032E0,4.600724220E0
8.033232398E1,-5.523549914E-1,-1.771607041E0,4.332336903E0
8.033733380E1,-1.026756048E0,-1.591318965E0,3.960675955E0
8.034234388E1,-1.243453026E0,-1.583194017E0,3.547646999E0
8.034735380E1,-1.387112021E0,-1.543481946E0,3.133064032E0
8.035236365E1,-1.457548976E0,-1.333317995E0,2.745821953E0
8.035737372E1,-1.298131943E0,-1.153607011E0,2.457633972E0
8.036238357E1,-8.924630284E-1,-1.020310044E0,2.268935919E0
8.036739349E1,-4.773119986E-1,-9.094690084E-1,2.056884050E0
8.037240357E1,-9.437800199E-2,-8.273119926E-1,1.843811035E0
8.037741343E1,2.858569920E-1,-6.792740226E-1,1.590697050E0
8.038242335E1,6.424440145E-1,-5.166410208E-1,1.462499976E0
8.038743320E1,9.977449775E-1,-3.528810143E-1,1.478989959E0
8.039244327E1,1.319293976E0,-2.510670125E-1,1.461820006E0
8.039745312E1,1.560889959E0,-1.997150034E-1,1.288701057E0
8.040246295E1,1.685642958E0,-2.113550007E-1,1.103322029E0
8.040747287E1,1.777616978E0,-1.999389976E-1,8.166379929E-1
8.041248295E1,1.744930983E0,-1.787980050E-1,5.634049773E-1
8.041749280E1,1.588958025E0,-1.103110015E-1,3.316290081E-1
8.042250272E1,1.293431997E0,4.823999945E-3,1.477199979E-2
8.042751257E1,9.310100079E-1,3.824700043E-2,-1.355219930E-1
8.043252264E1,5.093749762E-1,6.068100035E-2,-6.373299658E-2
8.043753257E1,9.670300037E-2,6.205800176E-2,5.588100106E-2
8.044254264E1,-2.958459854E-1,7.159399986E-2,1.701100022E-1
8.044755249E1,-7.133299708E-1,1.244570017E-1,2.645860016E-1
8.045256241E1,-1.074646950E0,1.880909950E-1,3.296790123E-1
8.045757226E1,-1.305556059E0,2.046259940E-1,3.520790040E-1
8.046258233E1,-1.407938004E0,1.812189966E-1,4.030770063E-1
8.046759218E1,-1.422435999E0,1.790830046E-1,3.953880072E-1
8.047260203E1,-1.389037013E0,2.192350030E-1,2.764509916E-1
8.047761195E1,-1.282716036E0,2.595179975E-1,6.973399967E-2
8.048262204E1,-1.175606966E0,2.902239859E-1,-1.412730068E-1
8.048763189E1,-1.013136983E0,3.239409924E-1,-4.215460122E-1
8.049264181E1,-8.600059748E-1,3.443860114E-1,-7.475550175E-1
8.049765165E1,-6.595829725E-1,3.394509852E-1,-1.112231970E0
8.050266172E1,-4.346730113E-1,3.220120072E-1,-1.539654970E0
8.050767157E1,-1.863380075E-1,3.500669897E-1,-1.977241993E0
8.051268148E1,-3.601000085E-2,3.558970094E-1,-2.353626966E0
8.051769156E1,1.652549952E-1,3.492439985E-1,-2.649036884E0
8.052270140E1,3.630529940E-1,3.342230022E-1,-2.921097994E0
8.052771132E1,5.210750103E-1,3.382529914E-1,-3.193612099E0
8.053272117E1,6.072810292E-1,3.327949941E-1,-3.463942051E0
8.053773124E1,6.253640056E-1,3.186269999E-1,-3.695626020E0
8.054274109E1,6.236839890E-1,3.303450048E-1,-3.821266890E0
8.054775101E1,6.756579876E-1,2.803570032E-1,-3.836157084E0
8.055276112E1,7.282249928E-1,2.749570012E-1,-3.888693094E0
8.055777096E1,5.829920173E-1,3.075070083E-1,-3.957427979E0
8.056278081E1,3.736760020E-1,1.874500066E-1,-4.020545959E0
8.056779073E1,2.069070041E-1,9.613599628E-2,-3.941646099E0
8.057280081E1,3.101100028E-2,8.555799723E-2,-3.903029919E0
8.057781064E1,-1.155589968E-1,7.913400233E-2,-3.880669117E0
8.058282056E1,-2.064729929E-1,4.995900020E-2,-3.812098980E0
8.058783041E1,-2.869800031E-1,-8.104000241E-3,-3.675720930E0
8.059284048E1,-2.756580114E-1,-3.329199925E-2,-3.622487068E0
8.059785032E1,-2.031709999E-1,-2.735099941E-2,-3.645533085E0
8.060286024E1,-4.147399962E-2,-3.682399914E-2,-3.567981958E0
8.060787032E1,2.369139940E-1,-3.207100183E-2,-3.407361031E0
8.061288017E1,5.920959711E-1,-6.849999726E-2,-3.142610073E0
8.061789008E1,9.274839759E-1,-8.411300182E-2,-2.871779919E0
8.062289992E1,1.130890012E0,-8.818099648E-2,-2.698402882E0
8.062791000E1,1.232774019E0,-6.321900338E-2,-2.548675060E0
8.063291985E1,1.268592954E0,-6.787800044E-2,-2.275368929E0
8.063792977E1,1.157413960E0,-1.593780071E-1,-1.866891980E0
8.064293985E1,9.420040250E-1,-1.925899982E-1,-1.416555047E0
8.064794969E1,5.778710246E-1,-2.267509997E-1,-1.026435018E0
8.065295962E1,2.165530026E-1,-2.945179939E-1,-7.085170150E-1
8.065796946E1,-2.553600073E-2,-5.137509704E-1,-3.995020092E-1
8.066297953E1,-2.195069939E-1,-6.915209889E-1,-1.670780033E-1
8.066798938E1,-4.445179999E-1,-8.085529804E-1,9.012299776E-2
8.067299930E1,-7.060490251E-1,-8.275120258E-1,3.845930099E-1
8.067800938E1,-8.593189716E-1,-8.167989850E-1,5.592700243E-1
8.068301924E1,-8.735709786E-1,-8.528199792E-1,7.450150251E-1
8.068802916E1,-8.038629889E-1,-9.105229974E-1,1.019615054E0
8.069303900E1,-6.858100295E-1,-9.409220219E-1,1.264158964E0
8.069804907E1,-4.843750000E-1,-9.639689922E-1,1.510262012E0
8.070305892E1,-2.982459962E-1,-9.688810110E-1,1.671982050E0
8.070806878E1,-1.962300017E-2,-9.620460272E-1,1.974136949E0
8.071307870E1,3.005639911E-1,-9.241830111E-1,2.337807894E0
8.071808854E1,5.401909947E-1,-9.402880073E-1,2.698245049E0
8.072309862E1,5.965250134E-1,-8.117939830E-1,2.966501951E0
8.072810854E1,5.716109872E-1,-7.049080133E-1,3.120528936E0
8.073311839E1,5.805029869E-1,-7.569950223E-1,3.322782993E0
8.073812847E1,5.525659919E-1,-8.021950126E-1,3.582931995E0
8.074313841E1,5.327600241E-1,-7.765259743E-1,3.690216064E0
8.074814825E1,5.500839949E-1,-6.839339733E-1,3.721230030E0
8.075315833E1,6.814619899E-1,-6.696649790E-1,3.654383898E0
8.075816816E1,1.069015026E0,-7.118679881E-1,3.312817097E0
8.076317800E1,1.414396048E0,-7.072790265E-1,2.776663065E0
8.076818792E1,1.750205040E0,-6.895520091E-1,2.151401997E0
8.077319800E1,1.993553996E0,-5.949000120E-1,1.463757038E0
8.077820785E1,2.075530052E0,-4.524509907E-1,7.570199966E-1
8.078321777E1,2.010056973E0,-3.135980070E-1,5.001899973E-2
8.078822762E1,1.797680020E0,-1.951500028E-1,-4.541659951E-1
8.079323769E1,1.457919955E0,-1.362430006E-1,-6.659290195E-1
8.079824754E1,9.957979918E-1,-1.586380005E-1,-9.058979750E-1
8.080325746E1,5.175729990E-1,-2.365310043E-1,-9.149590135E-1
8.080826731E1,8.901999891E-2,-4.502069950E-1,-4.574750066E-1
8.081327738E1,-3.409000039E-1,-6.032879949E-1,9.295400232E-2
8.081828731E1,-6.488350034E-1,-6.982660294E-1,7.183150053E-1
8.082329716E1,-8.342649937E-1,-7.326459885E-1,1.284868002E0
8.082830723E1,-9.296650290E-1,-7.450389862E-1,1.799528956E0
8.083331708E1,-9.264850020E-1,-7.261490226E-1,2.256076097E0
8.083832700E1,-8.473219872E-1,-6.855199933E-1,2.667023897E0
8.084333685E1,-7.314720154E-1,-6.355839968E-1,2.970170975E0
8.084834692E1,-6.109539866E-1,-5.244960189E-1,3.023771048E0
8.085335678E1,-4.618850052E-1,-3.981570005E-1,2.963335037E0
8.085836670E1,-2.782660127E-1,-3.210740089E-1,2.745307922E0
8.086337678E1,-7.405000180E-2,-2.230489999E-1,2.379604101E0
8.086838663E1,9.438200295E-2,-6.016499922E-2,1.904451966E0
8.087339655E1,2.573260069E-1,1.518940032E-1,1.333595991E0
8.087840639E1,3.897050023E-1,3.237729967E-1,7.290949821E-1
8.088341647E1,4.140579998E-1,5.201399922E-1,1.823070049E-1
8.088842632E1,4.220550060E-1,7.471320033E-1,-3.127380013E-1
8.089343624E1,4.595800042E-1,9.019590020E-1,-6.677439809E-1
8.089844609E1,5.255810022E-1,9.802449942E-1,-8.792359829E-1
8.090345617E1,5.182430148E-1,1.120046020E0,-1.005825996E0
8.090846602E1,4.009590149E-1,1.257393003E0,-1.005668998E0
8.091347594E1,2.431470007E-1,1.331437945E0,-8.756769896E-1
8.091848602E1,1.365649998E-1,1.358870029E0,-6.352139711E-1
8.092349587E1,3.366000019E-3,1.376284003E0,-3.141880035E-1
8.092850579E1,-1.905999929E-1,1.366222978E0,-9.500099719E-2
8.093351565E1,-4.253680110E-1,1.308598042E0,1.437789947E-1
8.093852573E1,-6.588900089E-1,1.232143998E0,3.513840139E-1
8.094353558E1,-9.578199983E-1,1.195902944E0,4.367649853E-1
8.094854550E1,-1.283437014E0,1.125763059E0,4.013220072E-1
8.095355534E1,-1.467519045E0,1.053058982E0,2.403469980E-1
8.095856541E1,-1.580422044E0,9.682310224E-1,9.248100221E-2
8.096357533E1,-1.711958051E0,9.707790017E-1,-9.638100117E-2
8.096858518E1,-1.779191017E0,1.002818942E0,-3.938130140E-1
8.097359525E1,-1.778978944E0,9.271619916E-1,-7.680469751E-1
8.097860510E1,-1.717633963E0,8.847879767E-1,-1.105425000E0
8.098361502E1,-1.609084010E0,8.250300288E-1,-1.429160953E0
8.098862487E1,-1.425683022E0,7.524600029E-1,-1.772143960E0
8.099363494E1,-1.192662954E0,7.002320290E-1,-2.083487988E0
8.099864489E1,-9.514849782E-1,6.212379932E-1,-2.379945040E0
8.100365474E1,-7.013159990E-1,6.111350060E-1,-2.561350107E0
8.100866481E1,-4.510369897E-1,6.109470129E-1,-2.668994904E0
8.101367466E1,-3.266859949E-1,6.373260021E-1,-2.732199907E0
8.101868458E1,-1.404899955E-1,6.117969751E-1,-2.713217020E0
8.102369442E1,3.272899985E-2,5.648270249E-1,-2.624224901E0
8.102870449E1,4.073899984E-2,5.878890157E-1,-2.463094950E0
8.103371434E1,-8.939900249E-2,6.565669775E-1,-2.189133883E0
8.103872420E1,-2.382400036E-1,6.684370041E-1,-2.010528088E0
8.104373412E1,-3.335619867E-1,6.225600243E-1,-1.874536991E0
8.104874396E1,-4.063749909E-1,5.562450290E-1,-1.738026023E0
8.105375405E1,-5.065400004E-1,5.666419864E-1,-1.557811975E0
8.105876398E1,-5.534790158E-1,5.189219713E-1,-1.333300948E0
8.106377405E1,-5.399309993E-1,4.717549980E-1,-1.184388995E0
8.106878390E1,-5.393819809E-1,4.253849983E-1,-1.192453980E0
8.107379375E1,-4.334680140E-1,3.847390115E-1,-1.244639039E0
8.107880365E1,-2.917880118E-1,3.677760065E-1,-1.274168968E0
8.108381350E1,-1.891929954E-1,3.375200033E-1,-1.278908014E0
8.108882357E1,-6.666199863E-2,3.382540047E-1,-1.319043994E0
8.109383342E1,5.554100126E-2,3.601889908E-1,-1.382650018E0
8.109884334E1,1.687459946E-1,3.443410099E-1,-1.467102051E0
8.110385342E1,3.404810131E-1,3.041320145E-1,-1.519888997E0
8.110886334E1,4.440239966E-1,2.503649890E-1,-1.577661991E0
8.111387319E1,5.160959959E-1,1.877039969E-1,-1.637820959E0
8.111888327E1,5.078799725E-1,1.679690033E-1,-1.645339966E0
8.112389311E1,5.157200098E-1,1.697690040E-1,-1.542026997E0
8.112890303E1,5.436769724E-1,1.657010019E-1,-1.328374982E0
8.113391288E1,5.643479824E-1,1.322830021E-1,-1.088994980E0
8.113892271E1,5.447360277E-1,6.945200264E-2,-8.124549985E-1
8.114393279E1,4.617089927E-1,-1.554299984E-2,-4.896489978E-1
8.114894264E1,3.992109895E-1,-9.236799926E-2,-1.471749991E-1
8.115395256E1,3.326430023E-1,-1.289969981E-1,1.694220006E-1
8.115896241E1,2.878310084E-1,-1.878920048E-1,4.705829918E-1
8.116397248E1,2.866880000E-1,-2.851609886E-1,7.177109718E-1
8.116898233E1,2.278250009E-1,-3.713079989E-1,9.174630046E-1
8.117399225E1,2.264109999E-1,-4.695419967E-1,1.118291974E0
8.117900234E1,2.108380049E-1,-5.813230276E-1,1.295840979E0
8.118401218E1,1.429650038E-1,-6.431769729E-1,1.440433979E0
8.118902211E1,7.578299940E-2,-6.946460009E-1,1.644062042E0
8.119403196E1,3.231500089E-2,-6.949629784E-1,1.839782000E0
8.119904203E1,-2.354300022E-2,-7.032210231E-1,2.030814886E0
8.120405186E1,-2.516100109E-1,-7.070800066E-1,2.104754925E0
8.120906178E1,-4.354999959E-1,-6.747429967E-1,2.168193102E0
8.121407163E1,-6.146969795E-1,-6.139510274E-1,2.042387962E0
8.121908169E1,-7.972030044E-1,-5.259749889E-1,1.879448056E0
8.122409162E1,-9.081519842E-1,-4.957099855E-1,1.716245055E0
8.122910146E1,-8.993650079E-1,-5.687400103E-1,1.535447955E0
8.123411156E1,-9.207260013E-1,-5.615469813E-1,1.509840965E0
8.123912141E1,-1.026471972E0,-4.829440117E-1,1.510728002E0
8.124413133E1,-1.152331948E0,-4.242939949E-1,1.613757014E0
8.124914118E1,-1.179455996E0,-5.033590198E-1,1.973582983E0
8.125415126E1,-9.919199944E-1,-6.926419735E-1,2.264285088E0
8.125916108E1,-7.486000061E-1,-8.856329918E-1,2.557383060E0
8.126417101E1,-4.822340012E-1,-1.006775975E0,2.893865108E0
8.126918085E1,-2.541950047E-1,-1.102805972E0,3.242130995E0
8.127419091E1,7.433500141E-2,-1.227216959E0,3.543170929E0
8.127920076E1,4.128929973E-1,-1.410163045E0,3.762993097E0
8.128421068E1,7.341189981E-1,-1.518916011E0,3.936616898E0
8.128922053E1,1.099838018E0,-1.548256040E0,4.084281921E0
8.129423061E1,1.404916048E0,-1.565528989E0,4.175630093E0
8.129924054E1,1.643018007E0,-1.595334053E0,4.173374176E0
8.130425039E1,1.714954019E0,-1.567744970E0,4.029651165E0
8.130926046E1,1.636585951E0,-1.615208983E0,3.720112085E0
8.131427031E1,1.399971008E0,-1.506556034E0,3.447803974E0
8.131928015E1,1.068593979E0,-1.364953041E0,3.157367945E0
8.132429007E1,7.524139881E-1,-1.310704947E0,2.864110947E0
8.132929992E1,4.695039988E-1,-1.315320969E0,2.487274885E0
8.133431000E1,1.810320020E-1,-1.260712981E0,2.212650061E0
8.133931984E1,-5.231700093E-2,-1.151815057E0,2.155127048E0
8.134432977E1,-1.691009998E-1,-1.046581984E0,2.132582903E0
8.134933984E1,-2.457250059E-1,-9.600359797E-1,2.139755964E0
8.135434969E1,-2.480150014E-1,-8.605870008E-1,2.054205894E0
8.135935961E1,-1.691090018E-1,-8.212710023E-1,2.028738022E0
8.136436969E1,-1.154289991E-1,-7.045390010E-1,2.014990091E0
8.136937954E1,1.659999980E-4,-5.855519772E-1,1.969759941E0
8.137438946E1,1.764830053E-1,-5.025290251E-1,1.888074994E0
8.137939931E1,3.927209973E-1,-3.979319930E-1,1.700628042E0
8.138440937E1,5.330330133E-1,-2.974750102E-1,1.450814009E0
8.138941922E1,5.983420014E-1,-2.292290032E-1,1.134423018E0
8.139442914E1,6.386160254E-1,-1.563179940E-1,8.308619857E-1
8.139943897E1,5.670229793E-1,-3.264600039E-2,4.754999876E-1
8.140444905E1,4.370929897E-1,1.079170033E-1,6.079699844E-2
8.140945890E1,2.337619960E-1,2.043569982E-1,-2.126549929E-1
8.141446874E1,4.151500016E-2,2.601020038E-1,-5.080279708E-1
8.141947866E1,-1.235970035E-1,2.618399858E-1,-6.601679921E-1
8.142448852E1,-2.971520126E-1,2.781850100E-1,-8.004959822E-1
8.142949860E1,-4.555050135E-1,3.575040102E-1,-8.642449975E-1
8.143450852E1,-4.915220141E-1,3.965669870E-1,-8.227249980E-1
8.143951836E1,-4.410440028E-1,4.593609869E-1,-7.664099932E-1
8.144452821E1,-4.409880042E-1,4.911470115E-1,-7.242670059E-1
8.144953828E1,-4.022299945E-1,4.632549882E-1,-7.825260162E-1
8.145454820E1,-3.655000031E-1,4.540610015E-1,-8.979420066E-1
8.145955804E1,-2.335509956E-1,4.679009914E-1,-1.066048026E0
8.146456812E1,-4.089299962E-2,4.377210140E-1,-1.275537968E0
8.146957797E1,-3.749800101E-2,5.070909858E-1,-1.519489050E0
8.147458789E1,-9.381599724E-2,5.541030169E-1,-1.817114949E0
8.147959797E1,-3.755399957E-2,5.096269846E-1,-2.203809023E0
8.148460782E1,2.322199941E-2,4.294379950E-1,-2.475847006E0
8.148961774E1,-3.010700084E-2,4.409910142E-1,-2.707276106E0
8.149462759E1,-7.868800312E-2,4.367479980E-1,-2.924325943E0
8.149963744E1,-1.083670035E-1,4.410850108E-1,-3.145890951E0
8.150464752E1,-1.031780019E-1,4.434820116E-1,-3.307267904E0
8.150965736E1,-6.760500371E-2,3.909980059E-1,-3.269658089E0
8.151466728E1,-7.157199830E-2,3.810720146E-1,-3.145598888E0
8.151967714E1,-5.959599838E-2,4.100799859E-1,-3.095463991E0
8.152468721E1,-5.797399953E-2,4.503529966E-1,-3.150495052E0
8.152969706E1,-5.357999820E-3,3.965789974E-1,-3.262492895E0
8.153470698E1,1.453599986E-2,3.316560090E-1,-3.400223017E0
8.153971706E1,-9.230600297E-2,2.865000069E-1,-3.496330976E0
8.154472691E1,-1.001359969E-1,2.693780065E-1,-3.482650995E0
8.154973683E1,4.012800008E-2,2.311470062E-1,-3.455796003E0
8.155474668E1,1.421149969E-1,2.273979932E-1,-3.460542917E0
8.155975676E1,1.442109942E-1,3.041479886E-1,-3.477675915E0
8.156476661E1,1.319299936E-1,3.282400072E-1,-3.410275936E0
8.156977654E1,2.060559988E-1,2.970049977E-1,-3.332663059E0
8.157478638E1,2.959919870E-1,2.799980044E-1,-3.260658026E0
8.157979645E1,5.419459939E-1,1.295599937E-1,-3.029469013E0
8.158480630E1,5.463640094E-1,1.513220072E-1,-2.836361885E0
8.158981623E1,4.594100118E-1,2.737909853E-1,-2.672661066E0
8.159482607E1,7.151499987E-1,9.739500284E-2,-2.447835922E0
8.159983618E1,1.010213971E0,-1.321479976E-1,-2.226973057E0
8.160484603E1,1.179280996E0,-3.147130013E-1,-2.115089893E0
8.160985595E1,1.195112944E0,-3.194549978E-1,-2.113924980E0
8.161486581E1,1.135468006E0,-3.453800082E-1,-1.951907039E0
8.161987588E1,1.094277978E0,-4.217840135E-1,-1.712576032E0
8.162488582E1,9.526990056E-1,-5.035510063E-1,-1.473320007E0
8.162989567E1,7.455499768E-1,-6.519200206E-1,-1.320991039E0
8.163490552E1,5.124549866E-1,-8.217909932E-1,-1.039337039E0
8.163991559E1,2.415670007E-1,-9.129469991E-1,-5.888739824E-1
8.164492552E1,6.883000024E-3,-9.483500123E-1,-1.207659990E-1
8.164993536E1,-2.035969943E-1,-9.656550288E-1,2.861770093E-1
8.165494544E1,-3.563019931E-1,-9.816030264E-1,7.207700014E-1
8.165995529E1,-4.584729970E-1,-9.642130136E-1,1.173954010E0
8.166496522E1,-4.590269923E-1,-9.412620068E-1,1.596035957E0
8.166997507E1,-4.127610028E-1,-9.883760214E-1,1.894186020E0
8.167498514E1,-3.381949961E-1,-1.052397966E0,2.090029001E0
8.167999499E1,-3.192879856E-1,-1.017469049E0,2.411165953E0
8.168500491E1,-2.387980074E-1,-9.519379735E-1,2.685153961E0
8.169001476E1,-1.201260015E-1,-9.050099850E-1,2.981518984E0
8.169502461E1,2.074700035E-2,-8.498340249E-1,3.139806986E0
8.170003469E1,1.058240011E-1,-8.617420197E-1,3.258053064E0
8.170504454E1,2.134529948E-1,-9.204009771E-1,3.474956036E0
8.171005446E1,3.055649996E-1,-9.380660057E-1,3.711602926E0
8.171506454E1,3.848640025E-1,-9.306290150E-1,3.793101072E0
8.172007438E1,4.816730022E-1,-9.061949849E-1,3.635570049E0
8.172508430E1,5.804049969E-1,-8.734459877E-1,3.246200085E0
8.173009415E1,6.141510010E-1,-8.138819933E-1,2.794981003E0
8.173510422E1,6.203680038E-1,-7.390429974E-1,2.300753117E0
8.174011406E1,6.132599711E-1,-6.355299950E-1,1.744245052E0
8.174512399E1,6.726599932E-1,-5.119910240E-1,1.132565975E0
8.175013383E1,7.233070135E-1,-4.319689870E-1,5.595149994E-1
8.175514368E1,8.031399846E-1,-3.401049972E-1,7.807900012E-2
8.176015376E1,7.739130259E-1,-2.067790031E-1,-2.083320022E-1
8.176516368E1,7.070220113E-1,-1.216619983E-1,-3.676300049E-1
8.177017353E1,6.004509926E-1,-1.165660024E-1,-4.142200053E-1
8.177518360E1,3.930140138E-1,-1.421010047E-1,-2.474910021E-1
8.178019345E1,1.422100067E-1,-2.002529949E-1,1.891590059E-1
8.178520337E1,-1.659500003E-1,-2.060340047E-1,7.590180039E-1
8.179021322E1,-4.582250118E-1,-2.716589868E-1,1.380023956E0
8.179522329E1,-6.566309929E-1,-3.919999897E-1,1.933274984E0
8.180023313E1,-7.693039775E-1,-4.064109921E-1,2.340991974E0
8.180524305E1,-8.293730021E-1,-4.591189921E-1,2.669827938E0
8.181025290E1,-8.814989924E-1,-4.556320012E-1,2.967947960E0
8.181526295E1,-8.866779804E-1,-5.132610202E-1,3.162874937E0
8.182027280E1,-7.533000112E-1,-5.126140118E-1,3.195353031E0
8.182528272E1,-5.545489788E-1,-4.484499991E-1,3.087047100E0
8.183029257E1,-2.683779895E-1,-3.725360036E-1,2.825721025E0
8.183530264E1,6.109799817E-2,-2.900820076E-1,2.536328077E0
8.184031248E1,3.667249978E-1,-2.470040023E-1,2.264800072E0
8.184532240E1,6.618530154E-1,-1.335200071E-1,1.956740022E0
8.185033225E1,9.032899737E-1,1.050259992E-1,1.638331056E0
8.185534233E1,1.014153004E0,3.221699893E-1,1.327672005E0
8.186035218E1,1.099853992E0,4.932700098E-1,9.426379800E-1
8.186536211E1,1.189389944E0,6.514649987E-1,5.745720267E-1
8.187037195E1,1.170025945E0,8.600509763E-1,3.313809931E-1
8.187538203E1,1.087437987E0,1.061606050E0,6.493499875E-2
8.188039189E1,8.752989769E-1,1.208665013E0,-1.895029992E-1
8.188540181E1,6.959649920E-1,1.300155044E0,-2.320629954E-1
8.189041166E1,4.656789899E-1,1.312999964E0,-1.919800043E-1
8.189542174E1,1.777649969E-1,1.314965963E0,-1.602849960E-1
8.190043158E1,-8.441500366E-2,1.271731973E0,-9.678199887E-2
8.190544151E1,-3.610259891E-1,1.252791047E0,3.076500073E-2
8.191045136E1,-5.432639718E-1,1.231251001E0,1.626909971E-1
8.191546143E1,-6.713989973E-1,1.226883054E0,2.458309978E-1
8.192047127E1,-8.430500031E-1,1.251240969E0,2.044519931E-1
8.192548119E1,-1.081405044E0,1.221256971E0,1.408900023E-1
8.193049104E1,-1.224305034E0,1.160011053E0,1.388660073E-1
8.193550114E1,-1.313166022E0,1.117794037E0,2.429589927E-1
8.194051099E1,-1.401237965E0,1.200672030E0,-9.936500341E-2
8.194552092E1,-1.487540007E0,1.285222054E0,-3.866569996E-1
8.195053077E1,-1.510820031E0,1.226912975E0,-6.330440044E-1
8.195554084E1,-1.410688996E0,1.075234056E0,-8.774880171E-1
8.196055068E1,-1.323511958E0,1.066588044E0,-1.329640985E0
8.196556060E1,-1.241050005E0,1.086266041E0,-1.794157028E0
8.197057045E1,-1.076194048E0,9.486740232E-1,-2.117643118E0
8.197558052E1,-8.430939913E-1,8.321530223E-1,-2.318408012E0
